gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pass_through,role_label,rank
100000007749092100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 7,650 ₸ (предварительно)",2,False,1,1,1,5,7650.0,70375.0,9.199346405228757,"периферия, признаков роли не выявлено",791
100000007749747100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 50,000 ₸ (предварительно)",4,False,1,0,1,0,50000.0,0.0,0.0,"периферия, признаков роли не выявлено",1882
100000007754369100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 82,424 ₸ (предварительно)",3,False,1,0,1,0,82424.0,0.0,0.0,конечный получатель в пределах выгрузки,1883
100000007777377100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 456,290 ₸ (предварительно)",2,False,1,2,7,2,456290.0,10000.0,0.021915886826360427,"периферия, признаков роли не выявлено",496
100000007793871100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 26,000 ₸ (предварительно)",3,False,1,0,3,0,26000.0,0.0,0.0,конечный получатель в пределах выгрузки,1884
100000007797290100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 100,000 ₸ (предварительно)",2,False,1,1,1,1,100000.0,20000.0,0.2,"периферия, признаков роли не выявлено",792
100000007811950100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 50,000 ₸ (предварительно)",4,False,1,0,1,0,50000.0,0.0,0.0,"периферия, признаков роли не выявлено",1885
100000007841978100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 449,000 ₸ (предварительно)",4,False,1,0,1,0,449000.0,0.0,0.0,"периферия, признаков роли не выявлено",1886
100000007861311100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 45,000 ₸ (предварительно)",2,False,1,0,1,0,45000.0,0.0,0.0,конечный получатель в пределах выгрузки,1887
100000007863304100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 25,000 ₸ (предварительно)",3,False,1,0,1,0,25000.0,0.0,0.0,конечный получатель в пределах выгрузки,1888
100000007864477100,peripheral,0.5,0,0.9497330960854092,"периферия, признаков роли не выявлено: входящих 2, исходящих 6, получено 76,000 ₸ (предварительно)",3,False,2,6,2,10,76000.0,203500.0,2.6776315789473686,"периферия, признаков роли не выявлено",120
100000007865484100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 584,600 ₸ (предварительно)",4,False,1,0,2,0,584600.0,0.0,0.0,"периферия, признаков роли не выявлено",1889
100000007867364100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 41,852 ₸ (предварительно)",4,False,1,0,1,0,41852.0,0.0,0.0,"периферия, признаков роли не выявлено",1890
100000007898453100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 24,750 ₸ (предварительно)",2,False,1,2,1,2,24750.0,320000.0,12.929292929292929,"периферия, признаков роли не выявлено",497
100000007908818100,peripheral,0.5,0,0.9621886120996441,"периферия, признаков роли не выявлено: входящих 4, исходящих 6, получено 727,475 ₸ (предварительно)",1,False,4,6,4,13,727475.0,302000.0,0.4151345407058662,"периферия, признаков роли не выявлено",86
100000007930878100,terminal,0.5,5,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 5,000 ₸ (предварительно)",2,False,1,0,1,0,5000.0,0.0,0.0,конечный получатель в пределах выгрузки,1891
100000007938486100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 39,500 ₸ (предварительно)",1,False,1,0,1,0,39500.0,0.0,0.0,конечный получатель в пределах выгрузки,1892
100000007939160100,peripheral,0.5,5,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 795,000 ₸ (предварительно)",1,False,1,2,2,2,795000.0,14300.0,0.017987421383647798,"периферия, признаков роли не выявлено",498
100000007953156100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 18,000 ₸ (предварительно)",2,False,1,1,1,1,18000.0,10000.0,0.5555555555555556,"периферия, признаков роли не выявлено",793
100000007960337100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 35,500 ₸ (предварительно)",4,False,1,0,1,0,35500.0,0.0,0.0,"периферия, признаков роли не выявлено",1893
100000007982728100,peripheral,0.5,0,0.9497330960854092,"периферия, признаков роли не выявлено: входящих 0, исходящих 8, получено 0 ₸ (предварительно)",0,True,0,8,0,12,0.0,1804384.0,,"периферия, признаков роли не выявлено",121
100000007982908100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 31,080 ₸ (предварительно)",2,False,1,0,1,0,31080.0,0.0,0.0,конечный получатель в пределах выгрузки,1894
100000007988344100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 20,000 ₸ (предварительно)",4,False,1,0,3,0,20000.0,0.0,0.0,"периферия, признаков роли не выявлено",1895
100000007997939100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 13,000 ₸ (предварительно)",4,False,1,0,1,0,13000.0,0.0,0.0,"периферия, признаков роли не выявлено",1896
100000007998965100,consolidator,0.5,0,0.922153024911032,"признаки точки консолидации: входящих 5, исходящих 1, получено 278,000 ₸ (предварительно)",2,False,5,1,7,3,278000.0,26000.0,0.09352517985611511,признаки точки консолидации,188
100000007999728100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 23,250 ₸ (предварительно)",3,False,1,0,1,0,23250.0,0.0,0.0,конечный получатель в пределах выгрузки,1897
100000008002020100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 73,860 ₸ (предварительно)",1,False,1,1,1,1,73860.0,17000.0,0.23016517736257786,"периферия, признаков роли не выявлено",794
100000008003034100,peripheral,0.5,0,0.900355871886121,"периферия, признаков роли не выявлено: входящих 1, исходящих 4, получено 12,201 ₸ (предварительно)",1,False,1,4,1,4,12201.0,135000.0,11.064666830587656,"периферия, признаков роли не выявлено",246
100000008008463100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 54,180 ₸ (предварительно)",2,False,1,0,1,0,54180.0,0.0,0.0,конечный получатель в пределах выгрузки,1898
100000008011159100,peripheral,0.5,0,0.9497330960854092,"периферия, признаков роли не выявлено: входящих 3, исходящих 5, получено 363,000 ₸ (предварительно)",2,False,3,5,6,5,363000.0,153037.0,0.4215895316804408,"периферия, признаков роли не выявлено",122
100000008011573100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 15,000 ₸ (предварительно)",3,False,1,0,1,0,15000.0,0.0,0.0,конечный получатель в пределах выгрузки,1899
100000008027922100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 70,000 ₸ (предварительно)",4,False,1,0,1,0,70000.0,0.0,0.0,"периферия, признаков роли не выявлено",1900
100000008028628100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 57,224 ₸ (предварительно)",1,False,1,0,1,0,57224.0,0.0,0.0,конечный получатель в пределах выгрузки,1901
100000008029279100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 17,000 ₸ (предварительно)",3,False,1,0,1,0,17000.0,0.0,0.0,конечный получатель в пределах выгрузки,1902
100000008038077100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 499,850 ₸ (предварительно)",3,False,1,0,2,0,499850.0,0.0,0.0,конечный получатель в пределах выгрузки,1903
100000008042075100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 5,000 ₸ (предварительно)",3,False,1,0,1,0,5000.0,0.0,0.0,конечный получатель в пределах выгрузки,1904
100000008043184100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 50,564 ₸ (предварительно)",3,False,1,0,1,0,50564.0,0.0,0.0,конечный получатель в пределах выгрузки,1905
100000008050986100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 95,000 ₸ (предварительно)",4,False,1,0,2,0,95000.0,0.0,0.0,"периферия, признаков роли не выявлено",1906
100000008055972100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 28,300 ₸ (предварительно)",3,False,1,0,1,0,28300.0,0.0,0.0,конечный получатель в пределах выгрузки,1907
100000008060273100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",2,False,1,0,2,0,10000.0,0.0,0.0,конечный получатель в пределах выгрузки,1908
100000008066326100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 19,320 ₸ (предварительно)",1,False,1,0,1,0,19320.0,0.0,0.0,конечный получатель в пределах выгрузки,1909
100000008070101100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 100,000 ₸ (предварительно)",3,False,1,0,1,0,100000.0,0.0,0.0,конечный получатель в пределах выгрузки,1910
100000008071620100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 46,968 ₸ (предварительно)",1,False,1,0,1,0,46968.0,0.0,0.0,конечный получатель в пределах выгрузки,1911
100000008071749100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 24,943 ₸ (предварительно)",4,False,1,0,1,0,24943.0,0.0,0.0,"периферия, признаков роли не выявлено",1912
100000008074304100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,500 ₸ (предварительно)",4,False,1,0,1,0,5500.0,0.0,0.0,"периферия, признаков роли не выявлено",1913
100000008077552100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 214,000 ₸ (предварительно)",3,False,1,0,1,0,214000.0,0.0,0.0,конечный получатель в пределах выгрузки,1914
100000008086440100,transit,0.5,0,0.922153024911032,"признаки транзитного счёта: входящих 1, исходящих 5, получено 199,733 ₸ (предварительно)",3,False,1,5,1,6,199733.0,161300.0,0.8075781167859092,признаки транзитного счёта,189
100000008088082100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 39,138 ₸ (предварительно)",3,False,1,1,1,1,39138.0,50000.0,1.2775307884920026,"периферия, признаков роли не выявлено",795
100000008094734100,terminal,0.5,0,0.8698843416370107,"конечный получатель в пределах выгрузки: входящих 4, исходящих 0, получено 236,249 ₸ (предварительно)",1,False,4,0,4,0,236249.0,0.0,0.0,конечный получатель в пределах выгрузки,319
100000008097580100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 32,000 ₸ (предварительно)",3,False,2,0,4,0,32000.0,0.0,0.0,конечный получатель в пределах выгрузки,796
100000008104567100,peripheral,0.5,0,0.922153024911032,"периферия, признаков роли не выявлено: входящих 3, исходящих 3, получено 53,550 ₸ (предварительно)",2,False,3,3,3,4,53550.0,40000.0,0.7469654528478058,"периферия, признаков роли не выявлено",190
100000008106997100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 35,600 ₸ (предварительно)",2,False,2,1,2,1,35600.0,20600.0,0.5786516853932584,"периферия, признаков роли не выявлено",499
100000008111003100,consolidator,0.5,0,0.9377224199288257,"признаки точки консолидации: входящих 6, исходящих 1, получено 222,716 ₸ (предварительно)",2,False,6,1,9,1,222716.0,35000.0,0.15715081089818422,признаки точки консолидации,148
100000008116374100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 31,284 ₸ (предварительно)",1,False,1,0,1,0,31284.0,0.0,0.0,конечный получатель в пределах выгрузки,1915
100000008117324100,peripheral,0.5,30,0.004448398576512456,"периферия, признаков роли не выявлено: входящих 0, исходящих 0, получено 0 ₸ (предварительно)",0,True,0,0,0,0,0.0,0.0,,"периферия, признаков роли не выявлено",2244
100000008121806100,peripheral,0.5,0,0.900355871886121,"периферия, признаков роли не выявлено: входящих 1, исходящих 4, получено 67,000 ₸ (предварительно)",3,False,1,4,1,6,67000.0,248509.0,3.709089552238806,"периферия, признаков роли не выявлено",247
100000008129393100,terminal,0.5,9,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",1,False,1,0,1,0,10000.0,0.0,0.0,конечный получатель в пределах выгрузки,1916
100000008130868100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 22,782 ₸ (предварительно)",4,False,1,0,1,0,22782.0,0.0,0.0,"периферия, признаков роли не выявлено",1917
100000008136608100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 170,000 ₸ (предварительно)",4,False,1,0,1,0,170000.0,0.0,0.0,"периферия, признаков роли не выявлено",1918
100000008137435100,peripheral,0.5,0,0.9497330960854092,"периферия, признаков роли не выявлено: входящих 2, исходящих 6, получено 93,906 ₸ (предварительно)",1,False,2,6,2,7,93906.0,1419700.0,15.118309799160864,"периферия, признаков роли не выявлено",123
100000008141170100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 11,000 ₸ (предварительно)",2,False,1,0,1,0,11000.0,0.0,0.0,конечный получатель в пределах выгрузки,1919
100000008144528100,consolidator,0.5,0,0.900355871886121,"признаки точки консолидации: входящих 5, исходящих 0, получено 1,068,203 ₸ (предварительно)",2,False,5,0,13,0,1068202.6,0.0,0.0,признаки точки консолидации,248
100000008151098100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 30,000 ₸ (предварительно)",4,False,1,0,1,0,30000.0,0.0,0.0,"периферия, признаков роли не выявлено",1920
100000008165763100,consolidator,0.5,0,0.9919928825622776,"признаки точки консолидации: входящих 15, исходящих 17, получено 1,165,815 ₸ (предварительно)",1,False,15,17,26,17,1165815.0,1267858.0,1.087529324978663,признаки точки консолидации,18
100000008168850100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 187,910 ₸ (предварительно)",4,False,1,0,2,0,187910.0,0.0,0.0,"периферия, признаков роли не выявлено",1921
100000008169544100,peripheral,0.5,0,0.900355871886121,"периферия, признаков роли не выявлено: входящих 1, исходящих 4, получено 137,104 ₸ (предварительно)",1,False,1,4,2,7,137104.0,42800.0,0.31217178200490137,"периферия, признаков роли не выявлено",249
100000008172352100,peripheral,0.5,0,0.9621886120996441,"периферия, признаков роли не выявлено: входящих 3, исходящих 7, получено 90,265 ₸ (предварительно)",1,False,3,7,3,8,90265.0,289510.0,3.207333961114496,"периферия, признаков роли не выявлено",87
100000008172721100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 168,335 ₸ (предварительно)",4,False,1,0,1,0,168335.0,0.0,0.0,"периферия, признаков роли не выявлено",1922
100000008173359100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 6,110 ₸ (предварительно)",1,False,1,0,1,0,6110.0,0.0,0.0,конечный получатель в пределах выгрузки,1923
100000008174521100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 82,110 ₸ (предварительно)",2,False,1,0,1,0,82110.0,0.0,0.0,конечный получатель в пределах выгрузки,1924
100000008175078100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 1,846,711 ₸ (предварительно)",4,False,1,0,15,0,1846711.0,0.0,0.0,"периферия, признаков роли не выявлено",1925
100000008183752100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 140,000 ₸ (предварительно)",4,False,1,0,1,0,140000.0,0.0,0.0,"периферия, признаков роли не выявлено",1926
100000008188026100,peripheral,0.5,0,0.922153024911032,"периферия, признаков роли не выявлено: входящих 2, исходящих 4, получено 86,468 ₸ (предварительно)",1,False,2,4,5,4,86468.0,337983.17,3.9087659018365173,"периферия, признаков роли не выявлено",191
100000008190411100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 198,450 ₸ (предварительно)",4,False,1,0,12,0,198450.0,0.0,0.0,"периферия, признаков роли не выявлено",1927
100000008190442100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 13,000 ₸ (предварительно)",3,False,1,0,1,0,13000.0,0.0,0.0,конечный получатель в пределах выгрузки,1928
100000008192264100,transit,0.5,0,0.6983985765124555,"признаки транзитного счёта: входящих 1, исходящих 1, получено 162,810 ₸ (предварительно)",3,False,1,1,1,2,162810.0,187910.0,1.1541674344327744,признаки транзитного счёта,797
100000008193258100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 75,000 ₸ (предварительно)",3,False,1,1,2,1,75000.0,30000.0,0.4,"периферия, признаков роли не выявлено",798
100000008193577100,peripheral,0.5,4,0.9377224199288257,"периферия, признаков роли не выявлено: входящих 2, исходящих 5, получено 154,300 ₸ (предварительно)",1,False,2,5,6,16,154300.0,480180.0,3.1119896305897603,"периферия, признаков роли не выявлено",149
100000008200810100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 475,000 ₸ (предварительно)",3,False,1,0,1,0,475000.0,0.0,0.0,конечный получатель в пределах выгрузки,1929
100000008205000100,peripheral,0.5,31,0.004448398576512456,"периферия, признаков роли не выявлено: входящих 0, исходящих 0, получено 0 ₸ (предварительно)",0,True,0,0,0,0,0.0,0.0,,"периферия, признаков роли не выявлено",2245
100000008205937100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 35,000 ₸ (предварительно)",2,False,1,0,3,0,35000.0,0.0,0.0,конечный получатель в пределах выгрузки,1930
100000008213966100,peripheral,0.5,0,0.8698843416370107,"периферия, признаков роли не выявлено: входящих 3, исходящих 1, получено 187,004 ₸ (предварительно)",2,False,3,1,7,8,187004.0,436900.0,2.336313661739856,"периферия, признаков роли не выявлено",320
100000008219168100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 53,200 ₸ (предварительно)",1,False,1,0,2,0,53200.0,0.0,0.0,конечный получатель в пределах выгрузки,1931
100000008221543100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 542,000 ₸ (предварительно)",1,False,2,0,2,0,542000.0,0.0,0.0,конечный получатель в пределах выгрузки,799
100000008221765100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 156,354 ₸ (предварительно)",4,False,1,0,1,0,156354.0,0.0,0.0,"периферия, признаков роли не выявлено",1932
100000008223661100,peripheral,0.5,0,0.9377224199288257,"периферия, признаков роли не выявлено: входящих 2, исходящих 5, получено 202,000 ₸ (предварительно)",3,False,2,5,2,5,202000.0,262580.0,1.29990099009901,"периферия, признаков роли не выявлено",150
100000008223756100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 331,682 ₸ (предварительно)",3,False,2,0,2,0,331682.0,0.0,0.0,конечный получатель в пределах выгрузки,800
100000008229700100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 23,500 ₸ (предварительно)",1,False,1,1,1,1,23500.0,7200.0,0.30638297872340425,"периферия, признаков роли не выявлено",801
100000008232832100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 337,000 ₸ (предварительно)",1,False,1,1,2,1,337000.0,138000.0,0.4094955489614243,"периферия, признаков роли не выявлено",802
100000008237827100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 40,001 ₸ (предварительно)",1,False,1,0,1,0,40001.0,0.0,0.0,конечный получатель в пределах выгрузки,1933
100000008238112100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 190,000 ₸ (предварительно)",3,False,1,0,1,0,190000.0,0.0,0.0,конечный получатель в пределах выгрузки,1934
100000008238989100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 200,000 ₸ (предварительно)",2,False,1,0,2,0,200000.0,0.0,0.0,конечный получатель в пределах выгрузки,1935
100000008244300100,consolidator,0.5,0,0.900355871886121,"признаки точки консолидации: входящих 5, исходящих 0, получено 65,430 ₸ (предварительно)",1,False,5,0,6,0,65430.0,0.0,0.0,признаки точки консолидации,250
100000008251939100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 44,360 ₸ (предварительно)",4,False,1,0,1,0,44360.0,0.0,0.0,"периферия, признаков роли не выявлено",1936
100000008254069100,peripheral,0.5,0,0.922153024911032,"периферия, признаков роли не выявлено: входящих 1, исходящих 5, получено 10,200 ₸ (предварительно)",2,False,1,5,2,6,10200.0,107500.0,10.53921568627451,"периферия, признаков роли не выявлено",192
100000008254576100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 8,000 ₸ (предварительно)",3,False,1,1,1,1,8000.0,60000.0,7.5,"периферия, признаков роли не выявлено",803
100000008255655100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,400 ₸ (предварительно)",4,False,1,0,1,0,5400.0,0.0,0.0,"периферия, признаков роли не выявлено",1937
100000008258083100,peripheral,0.5,0,0.8698843416370107,"периферия, признаков роли не выявлено: входящих 2, исходящих 2, получено 3,149,500 ₸ (предварительно)",2,False,2,2,13,6,3149500.0,2045650.0,0.6495157961581204,"периферия, признаков роли не выявлено",321
100000008258458100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 19,000 ₸ (предварительно)",3,False,1,2,1,4,19000.0,1557988.0,81.99936842105264,"периферия, признаков роли не выявлено",500
100000008259451100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 55,000 ₸ (предварительно)",3,False,1,0,1,0,55000.0,0.0,0.0,конечный получатель в пределах выгрузки,1938
100000008279405100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 234,738 ₸ (предварительно)",3,False,1,0,2,0,234738.0,0.0,0.0,конечный получатель в пределах выгрузки,1939
100000008283183100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 29,000 ₸ (предварительно)",2,False,1,0,1,0,29000.0,0.0,0.0,конечный получатель в пределах выгрузки,1940
100000008289539100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 14,912 ₸ (предварительно)",2,False,1,0,1,0,14912.0,0.0,0.0,конечный получатель в пределах выгрузки,1941
100000008293431100,peripheral,0.5,0,0.922153024911032,"периферия, признаков роли не выявлено: входящих 1, исходящих 5, получено 15,000 ₸ (предварительно)",3,False,1,5,1,7,15000.0,297000.0,19.8,"периферия, признаков роли не выявлено",193
100000008295429100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 352,000 ₸ (предварительно)",3,False,1,0,1,0,352000.0,0.0,0.0,конечный получатель в пределах выгрузки,1942
100000008297199100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 42,268 ₸ (предварительно)",3,False,1,0,1,0,42268.0,0.0,0.0,конечный получатель в пределах выгрузки,1943
100000008304115100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 51,000 ₸ (предварительно)",1,False,1,0,1,0,51000.0,0.0,0.0,конечный получатель в пределах выгрузки,1944
100000008304139100,distributor,0.5,0,0.9902135231316725,"признаки веерного распределения: входящих 4, исходящих 24, получено 189,330 ₸ (предварительно)",1,False,4,24,4,43,189329.75,1692997.0,8.942054801213228,признаки веерного распределения,23
100000008306857100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 125,000 ₸ (предварительно)",3,False,1,0,1,0,125000.0,0.0,0.0,конечный получатель в пределах выгрузки,1945
100000008308418100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 50,000 ₸ (предварительно)",4,False,1,0,1,0,50000.0,0.0,0.0,"периферия, признаков роли не выявлено",1946
100000008309514100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 17,200 ₸ (предварительно)",3,False,1,0,1,0,17200.0,0.0,0.0,конечный получатель в пределах выгрузки,1947
100000008314203100,peripheral,0.5,0,0.8698843416370107,"периферия, признаков роли не выявлено: входящих 2, исходящих 2, получено 382,076 ₸ (предварительно)",0,True,2,2,10,13,382076.0,327000.0,0.8558506684533967,"периферия, признаков роли не выявлено",322
100000008314863100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 12,000 ₸ (предварительно)",3,False,1,0,1,0,12000.0,0.0,0.0,конечный получатель в пределах выгрузки,1948
100000008321975100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,900 ₸ (предварительно)",4,False,1,0,1,0,5900.0,0.0,0.0,"периферия, признаков роли не выявлено",1949
100000008324800100,transit,0.5,0,0.8698843416370107,"признаки транзитного счёта: входящих 3, исходящих 1, получено 526,500 ₸ (предварительно)",2,False,3,1,17,13,526500.0,511000.0,0.9705603038936372,признаки транзитного счёта,323
100000008327791100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 11,000 ₸ (предварительно)",4,False,1,0,1,0,11000.0,0.0,0.0,"периферия, признаков роли не выявлено",1950
100000008331280100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 41,000 ₸ (предварительно)",4,False,1,0,2,0,41000.0,0.0,0.0,"периферия, признаков роли не выявлено",1951
